"4721";"DRA015";"Camiseta Adidas Design 2 Move 3S Feminino Branco";"0.0000"
"4722";"DRA015P";"Camiseta Adidas Design 2 Move 3S Feminino Branco - P";"2.0000"
"4723";"DRA015M";"Camiseta Adidas Design 2 Move 3S Feminino Branco - M";"2.0000"
"4724";"DRA015G";"Camiseta Adidas Design 2 Move 3S Feminino Branco - G";"1.0000"
"4726";"DRA016P";"Camiseta Adidas D2M 3S Feminino Azul - P";"2.0000"
"4727";"DRA016M";"Camiseta Adidas D2M 3S Feminino Azul - M";"2.0000"
"4728";"DRA017";"Top Adidas G Wo Basic Feminino Vermelho";"0.0000"
"4729";"DRA017P";"Top Adidas G Wo Basic Feminino Vermelho - P";"1.0000"
"4730";"DRA017M";"Top Adidas G Wo Basic Feminino Vermelho - M";"1.0000"
"4731";"DRA017G";"Top Adidas G Wo Basic Feminino Vermelho - G";"1.0000"
"4732";"DRA018";"Camiseta Regata Adidas Treino Reversível Preto";"0.0000"
"4733";"DRA018P";"Camiseta Regata Adidas Treino Reversível Preto - P";"-1.0000"
"4734";"DRA018M";"Camiseta Regata Adidas Treino Reversível Preto - M";"1.0000"
"4735";"DRA018G";"Camiseta Regata Adidas Treino Reversível Preto - G";"1.0000"
"4736";"DRA018GG";"Camiseta Regata Adidas Treino Reversível Preto - GG";"1.0000"
"4737";"DRA019";"Camisa Adidas Campeon 19 Masculino Azul";"0.0000"
"4738";"DRA019M";"Camisa Adidas Campeon 19 Masculino Azul - M";"1.0000"
"4739";"DRA019G";"Camisa Adidas Campeon 19 Masculino Azul - G";"1.0000"
"4740";"DRA019GG";"Camisa Adidas Campeon 19 Masculino Azul - GG";"0.0000"
"4742";"DRA020P";"Camisa Adidas Squadra 17 Masculino Branco - P";"1.0000"
"4743";"DRA020M";"Camisa Adidas Squadra 17 Masculino Branco - M";"1.0000"
"4744";"DRA020G";"Camisa Adidas Squadra 17 Masculino Branco - G";"1.0000"
"4745";"DRA020GG";"Camisa Adidas Squadra 17 Masculino Branco - GG";"1.0000"
"4746";"DRA021";"Camisa Juventus Adidas Treino 19 20 Masculino Branco";"0.0000"
"4747";"DRA021P";"Camisa Juventus Adidas Treino 19 20 Masculino Branco - P";"1.0000"
"4748";"DRA021M";"Camisa Juventus Adidas Treino 19 20 Masculino Branco - M";"2.0000"
"4749";"DRA021G";"Camisa Juventus Adidas Treino 19 20 Masculino Branco - G";"2.0000"
"4750";"DRA021GG";"Camisa Juventus Adidas Treino 19 20 Masculino Branco - GG";"1.0000"
"4751";"DRA022";"Camisa São Paulo Adidas Away Torcedor SN 19 20";"0.0000"
"4752";"DRA022M";"Camisa São Paulo Adidas Away Torcedor SN 19 20 - M";"3.0000"
"4753";"DRA022G";"Camisa São Paulo Adidas Away Torcedor SN 19 20 - G";"2.0000"
"4754";"DRA022GG";"Camisa São Paulo Adidas Away Torcedor SN 19 20 - GG";"1.0000"
"4755";"DRA023";"Camisa Adidas Campeon 19 Masculina Cinza";"0.0000"
"4756";"DRA023P";"Camisa Adidas Campeon 19 Masculina Cinza - P";"1.0000"
"4757";"DRA023M";"Camisa Adidas Campeon 19 Masculina Cinza - M";"1.0000"
"4758";"DRA023G";"Camisa Adidas Campeon 19 Masculina Cinza - G";"1.0000"
"4759";"DRA023GG";"Camisa Adidas Campeon 19 Masculina Cinza - GG";"1.0000"
"4760";"DRA024";"Camisa Bayern de Munique Adidas Away 19 20 Branco";"0.0000"
"4761";"DRA024P";"Camisa Bayern de Munique Adidas Away 19 20 Branco - P";"1.0000"
"4762";"DRA024M";"Camisa Bayern de Munique Adidas Away 19 20 Branco - M";"1.0000"
"4763";"DRA024G";"Camisa Bayern de Munique Adidas Away 19 20 Branco - G";"0.0000"
"4764";"DRA024GG";"Camisa Bayern de Munique Adidas Away 19 20 Branco - GG";"1.0000"
"4766";"DRA025P";"Camiseta Adidas D2M Solid Tela Feminino Branco - P";"2.0000"
"4767";"DRA025M";"Camiseta Adidas D2M Solid Tela Feminino Branco - M";"2.0000"
"4768";"DRA026";"Camisa São Paulo Adidas Home 2019 Masculino Branco";"0.0000"
"4769";"DRA026P";"Camisa São Paulo Adidas Home 2019 Masculino Branco - P";"1.0000"
"4770";"DRA026M";"Camisa São Paulo Adidas Home 2019 Masculino Branco - M";"2.0000"
"4771";"DRA026G";"Camisa São Paulo Adidas Home 2019 Masculino Branco - G";"2.0000"
"4772";"DRA026GG";"Camisa São Paulo Adidas Home 2019 Masculino Branco - GG";"1.0000"
"4773";"DRA027";"Camisa São Paulo Adidas Home 2019 Feminino Branco";"0.0000"
"4774";"DRA027P";"Camisa São Paulo Adidas Home 2019 Feminino Branco - P";"3.0000"
"4775";"DRA027G";"Camisa São Paulo Adidas Home 2019 Feminino Branco - G";"3.0000"
"4776";"DRA028";"Agasalho Adidas WTS Plain Tricot Feminino Azul Preto";"0.0000"
"4777";"DRA028P";"Agasalho Adidas WTS Plain Tricot Feminino Azul Preto - P";"1.0000"
"4778";"DRA028M";"Agasalho Adidas WTS Plain Tricot Feminino Azul Preto - M";"1.0000"
"4779";"DRA029";"Regata Adidas Tech Prime Tank Feminino Cinza Claro";"0.0000"
"4780";"DRA029P";"Regata Adidas Tech Prime Tank Feminino Cinza Claro - P";"2.0000"
"4781";"DRA029M";"Regata Adidas Tech Prime Tank Feminino Cinza Claro - M";"2.0000"
"4782";"DRA030";"Camisa Juventus Adidas Away 19 20 Masculino Cinza Claro";"0.0000"
"4783";"DRA030P";"Camisa Juventus Adidas Away 19 20 Masculino Cinza Claro - P";"1.0000"
"4784";"DRA030M";"Camisa Juventus Adidas Away 19 20 Masculino Cinza Claro - M";"2.0000"
"4785";"DRA030G";"Camisa Juventus Adidas Away 19 20 Masculino Cinza Claro - G";"2.0000"
"4786";"DRA030GG";"Camisa Juventus Adidas Away 19 20 Masculino Cinza Claro - GG";"1.0000"
"4788";"DRA031P";"Regata Adidas Rb Cotton Tank Rosa - P";"2.0000"
"4789";"DRA031M";"Regata Adidas Rb Cotton Tank Rosa - M";"2.0000"
"4790";"DRA031G";"Regata Adidas Rb Cotton Tank Rosa - G";"1.0000"
"4791";"DRA032";"Camisa São Paulo Adidas Away Feminino 19 20";"0.0000"
"4792";"DRA032P";"Camisa São Paulo Adidas Away Feminino 19 20 - P";"1.0000"
"4793";"DRA032M";"Camisa São Paulo Adidas Away Feminino 19 20 - M";"1.0000"
"4794";"DRA032G";"Camisa São Paulo Adidas Away Feminino 19 20 - G";"1.0000"
"4795";"DRA033";"Camiseta Adidas Squad 17 Masculino Azul";"0.0000"
"4796";"DRA033P";"Camiseta Adidas Squad 17 Masculino Azul - P";"1.0000"
"4797";"DRA033M";"Camiseta Adidas Squad 17 Masculino Azul - M";"1.0000"
"4798";"DRA033G";"Camiseta Adidas Squad 17 Masculino Azul - G";"1.0000"
"4799";"DRA033GG";"Camiseta Adidas Squad 17 Masculino Azul - GG";"1.0000"
"4800";"DRA034";"Calção Adidas Parma 16 Masculino Azul";"0.0000"
"4801";"DRA034P";"Calção Adidas Parma 16 Masculino Azul - P";"1.0000"
"4802";"DRA034M";"Calção Adidas Parma 16 Masculino Azul - M";"1.0000"
"4803";"DRA034G";"Calção Adidas Parma 16 Masculino Azul - G";"1.0000"
"4804";"DRA034GG";"Calção Adidas Parma 16 Masculino Azul - GG";"1.0000"
"4805";"PUMA10643";"Tênis Puma Smash V2 BDP Vinho - 43";"1.0000"
"4806";"LJT122G";"Camiseta Regata Speedo Basic UV 50 Masculino Preto - G";"1.0000"
"4807";"PUMA162";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto";"0.0000"
"4808";"PUMA16237";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto - 37";"-1.0000"
"4809";"PUMA16238";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto - 38";"3.0000"
"4810";"PUMA16239";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto - 39";"5.0000"
"4811";"PUMA16240";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto - 40";"6.0000"
"4812";"PUMA16241";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto - 41";"3.0000"
"4813";"PUMA16242";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto - 42";"3.0000"
"4814";"PUMA16243";"Chuteira Puma Campo Future 4.3 Netfit Amarelo Preto - 43";"1.0000"
"4815";"PUMA163";"Chuteira Puma Society Future 4.3 Netfit Amarelo Preto";"0.0000"
"4816";"PUMA16337";"Chuteira Puma Society Future 4.3 Netfit Amarelo Preto - 37";"2.0000"
"4817";"PUMA16338";"Chuteira Puma Society Future 4.3 Netfit Amarelo Preto - 38";"4.0000"
"4818";"PUMA16339";"Chuteira Puma Society Future 4.3 Netfit Amarelo Preto - 39";"6.0000"
"4819";"PUMA16340";"Chuteira Puma Society Future 4.3 Netfit Amarelo Preto - 40";"6.0000"
"4820";"PUMA16341";"Chuteira Puma Society Future 4.3 Netfit Amarelo Preto - 41";"4.0000"
"4821";"PUMA16342";"Chuteira Puma Society Future 4.3 Netfit Amarelo Preto - 42";"2.0000"
"4824";"NEW057";"Camisa Liverpool FC New Balance Away 19 20";"0.0000"
"4825";"NEW057P";"Camisa Liverpool FC New Balance Away 19 20 - P";"4.0000"
"4826";"NEW057M";"Camisa Liverpool FC New Balance Away 19 20 - M";"8.0000"
"4827";"NEW057G";"Camisa Liverpool FC New Balance Away 19 20 - G";"8.0000"
"4828";"NEW057GG";"Camisa Liverpool FC New Balance Away 19 20 - GG";"4.0000"
"4830";"LJT135PP";"Maiô Adidas Performance M3 Graphic Vermelho - PP";"1.0000"
"4831";"ALP027";"Tênis Adidas CC Sonic Bounce Preto Azul";"0.0000"
"4832";"ALP02739";"Tênis Adidas CC Sonic Bounce Preto Azul - 39";"1.0000"
"4833";"ALP02740";"Tênis Adidas CC Sonic Bounce Preto Azul - 40";"2.0000"
"4834";"ALP02741";"Tênis Adidas CC Sonic Bounce Preto Azul - 41";"2.0000"
"4835";"ALP02742";"Tênis Adidas CC Sonic Bounce Preto Azul - 42";"1.0000"
"4840";"NEW058";"Tênis New Balance Ryval Masculino Preto Vermelho";"0.0000"
"4841";"NEW05839";"Tênis New Balance Ryval Masculino Preto Vermelho - 39";"1.0000"
"4842";"NEW05840";"Tênis New Balance Ryval Masculino Preto Vermelho - 40";"2.0000"
"4843";"NEW05841";"Tênis New Balance Ryval Masculino Preto Vermelho - 41";"3.0000"
"4844";"NEW05842";"Tênis New Balance Ryval Masculino Preto Vermelho - 42";"3.0000"
"4845";"NEW05843";"Tênis New Balance Ryval Masculino Preto Vermelho - 43";"2.0000"
"4846";"NEW05844";"Tênis New Balance Ryval Masculino Preto Vermelho - 44";"1.0000"
"4847";"NEW059";"Tênis New Balance Ryval Feminino Cinza Preto";"0.0000"
"4848";"NEW05934";"Tênis New Balance Ryval Feminino Cinza Preto - 34";"1.0000"
"4849";"NEW05935";"Tênis New Balance Ryval Feminino Cinza Preto - 35";"2.0000"
"4850";"NEW05936";"Tênis New Balance Ryval Feminino Cinza Preto - 36";"3.0000"
"4851";"NEW05937";"Tênis New Balance Ryval Feminino Cinza Preto - 37";"3.0000"
"4852";"NEW05938";"Tênis New Balance Ryval Feminino Cinza Preto - 38";"2.0000"
"4853";"NEW05939";"Tênis New Balance Ryval Feminino Cinza Preto - 39";"1.0000"
"4854";"UMB111";"Camisa Sport Recife Umbro Feminina III 19 20";"0.0000"
"4855";"UMB111P";"Camisa Sport Recife Umbro Feminina III 19 20 - P";"4.0000"
"4856";"UMB111M";"Camisa Sport Recife Umbro Feminina III 19 20 - M";"2.0000"
"4857";"UMB111G";"Camisa Sport Recife Umbro Feminina III 19 20 - G";"3.0000"
"4858";"UMB111GG";"Camisa Sport Recife Umbro Feminina III 19 20 - GG";"4.0000"
"4859";"UMB112";"Camisa Sport Recife Umbro Masculino III 19 20";"0.0000"
"4860";"UMB112P";"Camisa Sport Recife Umbro Masculino III 19 20 - P";"12.0000"
"4861";"UMB112M";"Camisa Sport Recife Umbro Masculino III 19 20 - M";"17.0000"
"4862";"UMB112G";"Camisa Sport Recife Umbro Masculino III 19 20 - G";"17.0000"
"4863";"UMB112GG";"Camisa Sport Recife Umbro Masculino III 19 20 - GG";"10.0000"
"4864";"UMB1122GG";"Camisa Sport Recife Umbro Masculino III 19 20 - 2GG";"2.0000"
"4865";"UMB110";"Kit Sport Recife Umbro Infantil III 19 20";"0.0000"
"4866";"UMB1101";"Kit Sport Recife Umbro Infantil III 19 20 - 1";"2.0000"
"4867";"UMB1102";"Kit Sport Recife Umbro Infantil III 19 20 - 2";"2.0000"
"4868";"UMB1104";"Kit Sport Recife Umbro Infantil III 19 20 - 4";"2.0000"
"4869";"UMB1106";"Kit Sport Recife Umbro Infantil III 19 20 - 6";"2.0000"
"4870";"UMB113";"Camisa Sport Recife Umbro Juvenil III 19 20";"0.0000"
"4871";"UMB1138";"Camisa Sport Recife Umbro Juvenil III 19 20 - 8";"3.0000"
"4872";"UMB11310";"Camisa Sport Recife Umbro Juvenil III 19 20 - 10";"3.0000"
"4873";"UMB11312";"Camisa Sport Recife Umbro Juvenil III 19 20 - 12";"3.0000"
"4874";"UMB11314";"Camisa Sport Recife Umbro Juvenil III 19 20 - 14";"3.0000"
"4876";"SPDO158P";"Maiô Speedo Clipback Preto - P";"1.0000"
"4877";"SPDO158M";"Maiô Speedo Clipback Preto - M";"2.0000"
"4878";"SPDO158G";"Maiô Speedo Clipback Preto - G";"2.0000"
"4879";"SPDO158GG";"Maiô Speedo Clipback Preto - GG";"1.0000"
"4880";"12553338";"Tênis Diadora Master - Vinho - Masculino - 38";"1.0000"
"4881";"SPDO159";"Maiô Speedo Acqua Basic Infantil Rosa";"0.0000"
"4882";"SPDO1594";"Maiô Speedo Acqua Basic Infantil Rosa - 4";"1.0000"
"4883";"SPDO1596";"Maiô Speedo Acqua Basic Infantil Rosa - 6";"2.0000"
"4884";"SPDO1598";"Maiô Speedo Acqua Basic Infantil Rosa - 8";"2.0000"
"4885";"SPDO160";"Maiô Speedo Acqua Basic Juvenil Preto";"0.0000"
"4886";"SPDO16010";"Maiô Speedo Acqua Basic Juvenil Preto - 10";"2.0000"
"4887";"SPDO16012";"Maiô Speedo Acqua Basic Juvenil Preto - 12";"2.0000"
"4888";"SPDO16014";"Maiô Speedo Acqua Basic Juvenil Preto - 14";"2.0000"
"4889";"SPDO16016";"Maiô Speedo Acqua Basic Juvenil Preto - 16";"2.0000"
"4890";"SPDO161";"Macaquinho Speedo Basic Preto";"0.0000"
"4891";"SPDO161P";"Macaquinho Speedo Basic Preto - P";"1.0000"
"4892";"SPDO161M";"Macaquinho Speedo Basic Preto - M";"2.0000"
"4893";"SPDO161G";"Macaquinho Speedo Basic Preto - G";"2.0000"
"4894";"SPDO161GG";"Macaquinho Speedo Basic Preto - GG";"2.0000"
"4895";"SPDO1612GG";"Macaquinho Speedo Basic Preto - 2GG";"2.0000"
"4896";"SPDO1613GG";"Macaquinho Speedo Basic Preto - 3GG";"2.0000"
"4897";"SPDO162";"Maiô Speedo Acqua Basic Infantil Preto";"0.0000"
"4898";"SPDO1624";"Maiô Speedo Acqua Basic Infantil Preto - 4";"1.0000"
"4899";"SPDO1626";"Maiô Speedo Acqua Basic Infantil Preto - 6";"2.0000"
"4900";"SPDO1628";"Maiô Speedo Acqua Basic Infantil Preto - 8";"2.0000"
"4901";"SPDO163";"Maiô Speedo Acqua Basic Shock Infantil Marinho Vermelho";"0.0000"
"4902";"SPDO16310";"Maiô Speedo Acqua Basic Shock Infantil Marinho Vermelho - 10";"2.0000"
"4903";"SPDO16312";"Maiô Speedo Acqua Basic Shock Infantil Marinho Vermelho - 12";"2.0000"
"4904";"SPDO16314";"Maiô Speedo Acqua Basic Shock Infantil Marinho Vermelho - 14";"2.0000"
"4905";"SPDO16316";"Maiô Speedo Acqua Basic Shock Infantil Marinho Vermelho - 16";"2.0000"
"4906";"SPDO164";"Bermuda Speedo Xtra Preto";"0.0000"
"4907";"SPDO16485";"Bermuda Speedo Xtra Preto - 85";"1.0000"
"4908";"SPDO16490";"Bermuda Speedo Xtra Preto - 90";"2.0000"
"4909";"SPDO16495";"Bermuda Speedo Xtra Preto - 95";"2.0000"
"4910";"SPDO164100";"Bermuda Speedo Xtra Preto - 100";"1.0000"
"4911";"SPDO165";"Macaquinho Speedo Basic Marinho";"0.0000"
"4912";"SPDO165P";"Macaquinho Speedo Basic Marinho - P";"1.0000"
"4913";"SPDO165M";"Macaquinho Speedo Basic Marinho - M";"2.0000"
"4914";"SPDO165G";"Macaquinho Speedo Basic Marinho - G";"2.0000"
"4915";"SPDO165GG";"Macaquinho Speedo Basic Marinho - GG";"2.0000"
"4916";"SPDO1652GG";"Macaquinho Speedo Basic Marinho - 2GG";"2.0000"
"4917";"SPDO1653GG";"Macaquinho Speedo Basic Marinho - 3GG";"2.0000"
"4918";"SPDO166";"Maiô Speedo Clipback Marinho";"0.0000"
"4919";"SPDO166P";"Maiô Speedo Clipback Marinho - P";"1.0000"
"4920";"SPDO166M";"Maiô Speedo Clipback Marinho - M";"2.0000"
"4921";"SPDO166G";"Maiô Speedo Clipback Marinho - G";"2.0000"
"4922";"SPDO166GG";"Maiô Speedo Clipback Marinho - GG";"1.0000"
"4923";"SPDO167";"Sunga Speedo Solid 17cm Preto";"0.0000"
"4924";"SPDO16785";"Sunga Speedo Solid 17cm Preto - 85";"1.0000"
"4925";"SPDO16790";"Sunga Speedo Solid 17cm Preto - 90";"2.0000"
"4926";"SPDO16795";"Sunga Speedo Solid 17cm Preto - 95";"2.0000"
"4927";"SPDO167100";"Sunga Speedo Solid 17cm Preto - 100";"1.0000"
"4928";"SPDO167105";"Sunga Speedo Solid 17cm Preto - 105";"1.0000"
"4929";"SPDO168";"Sunga Speedo Solid 17 cm Marinho";"0.0000"
"4930";"SPDO16890";"Sunga Speedo Solid 17 cm Marinho - 90";"2.0000"
"4931";"SPDO16895";"Sunga Speedo Solid 17 cm Marinho - 95";"2.0000"
"4932";"SPDO168100";"Sunga Speedo Solid 17 cm Marinho - 100";"1.0000"
"4933";"SPDO169";"Maiô Speedo Acqua Basic Infantil Marinho Vermelho";"0.0000"
"4934";"SPDO1694";"Maiô Speedo Acqua Basic Infantil Marinho Vermelho - 4";"1.0000"
"4935";"SPDO1696";"Maiô Speedo Acqua Basic Infantil Marinho Vermelho - 6";"2.0000"
"4936";"SPDO1698";"Maiô Speedo Acqua Basic Infantil Marinho Vermelho - 8";"2.0000"
"4937";"SPDO170";"Maiô Speedo Racerback Preto";"0.0000"
"4938";"SPDO17038";"Maiô Speedo Racerback Preto - 38";"1.0000"
"4939";"SPDO17040";"Maiô Speedo Racerback Preto - 40";"2.0000"
"4940";"SPDO17042";"Maiô Speedo Racerback Preto - 42";"2.0000"
"4941";"SPDO17044";"Maiô Speedo Racerback Preto - 44";"1.0000"
"4942";"SPDO171";"Maiô Speedo Racerback Marinho";"0.0000"
"4947";"SPDO172";"Maiô Speedo Acqua Basic Shock Juvenil Rosa";"0.0000"
"4948";"SPDO17210";"Maiô Speedo Acqua Basic Shock Juvenil Rosa - 10";"2.0000"
"4949";"SPDO17212";"Maiô Speedo Acqua Basic Shock Juvenil Rosa - 12";"2.0000"
"4950";"SPDO17214";"Maiô Speedo Acqua Basic Shock Juvenil Rosa - 14";"2.0000"
"4951";"SPDO17216";"Maiô Speedo Acqua Basic Shock Juvenil Rosa - 16";"2.0000"
"4952";"SPDO173";"Bermuda Speedo Xtra Titânio Cinza";"0.0000"
"4953";"SPDO17385";"Bermuda Speedo Xtra Titânio Cinza - 85";"1.0000"
"4954";"SPDO17390";"Bermuda Speedo Xtra Titânio Cinza - 90";"2.0000"
"4955";"SPDO17395";"Bermuda Speedo Xtra Titânio Cinza - 95";"2.0000"
"4956";"SPDO173100";"Bermuda Speedo Xtra Titânio Cinza - 100";"1.0000"
"4957";"UMB115";"Camisa Grêmio Umbro Of. 1 Masculino 19 20";"0.0000"
"4958";"UMB115P";"Camisa Grêmio Umbro Of. 1 Masculino 19 20 - P";"4.0000"
"4959";"UMB115M";"Camisa Grêmio Umbro Of. 1 Masculino 19 20 - M";"8.0000"
"4960";"UMB115G";"Camisa Grêmio Umbro Of. 1 Masculino 19 20 - G";"8.0000"
"4961";"UMB115GG";"Camisa Grêmio Umbro Of. 1 Masculino 19 20 - GG";"4.0000"
"4962";"SPDO174";"Sunga Speedo Solid Infantil Marinho";"0.0000"
"4963";"SPDO1746";"Sunga Speedo Solid Infantil Marinho - 6";"2.0000"
"4964";"SPDO1748";"Sunga Speedo Solid Infantil Marinho - 8";"2.0000"
"4965";"SPDO175";"Sunga Speedo Solid Infantil Preto";"0.0000"
"4966";"SPDO1754";"Sunga Speedo Solid Infantil Preto - 4";"1.0000"
"4967";"SPDO1756";"Sunga Speedo Solid Infantil Preto - 6";"2.0000"
"4968";"SPDO1758";"Sunga Speedo Solid Infantil Preto - 8";"2.0000"
"4969";"SPDO176";"Regata Speedo Basic Interlock Marinho";"0.0000"
"4970";"SPDO176P";"Regata Speedo Basic Interlock Marinho - P";"1.0000"
"4971";"SPDO176M";"Regata Speedo Basic Interlock Marinho - M";"2.0000"
"4972";"SPDO176G";"Regata Speedo Basic Interlock Marinho - G";"2.0000"
"4973";"SPDO176GG";"Regata Speedo Basic Interlock Marinho - GG";"1.0000"
"4974";"SPDO177";"Camiseta Speedo UV Protection ML Masculino Azul";"0.0000"
"4975";"SPDO177P";"Camiseta Speedo UV Protection ML Masculino Azul - P";"1.0000"
"4976";"SPDO177M";"Camiseta Speedo UV Protection ML Masculino Azul - M";"2.0000"
"4977";"SPDO177G";"Camiseta Speedo UV Protection ML Masculino Azul - G";"2.0000"
"4978";"SPDO177GG";"Camiseta Speedo UV Protection ML Masculino Azul - GG";"1.0000"
"4979";"SPDO178";"Sunga Speedo Hydrofast Plus Marinho";"0.0000"
"4980";"SPDO17885";"Sunga Speedo Hydrofast Plus Marinho - 85";"1.0000"
"4981";"SPDO179";"Camiseta Speedo Raglan Basic Cinza";"0.0000"
"4982";"SPDO179P";"Camiseta Speedo Raglan Basic Cinza - P";"1.0000"
"4983";"SPDO179M";"Camiseta Speedo Raglan Basic Cinza - M";"2.0000"
"4984";"SPDO179G";"Camiseta Speedo Raglan Basic Cinza - G";"2.0000"
"4985";"SPDO180";"Camiseta Speedo Raglan Basic Azul";"0.0000"
"4986";"SPDO180P";"Camiseta Speedo Raglan Basic Azul - P";"1.0000"
"4987";"SPDO180M";"Camiseta Speedo Raglan Basic Azul - M";"2.0000"
"4988";"SPDO180G";"Camiseta Speedo Raglan Basic Azul - G";"2.0000"
"4989";"SPDO181";"Camiseta Speedo UV Protection ML Feminino Rosa";"0.0000"
"4990";"SPDO181M";"Camiseta Speedo UV Protection ML Feminino Rosa - M";"2.0000"
"4991";"SPDO181G";"Camiseta Speedo UV Protection ML Feminino Rosa - G";"2.0000"
"4992";"SPDO181GG";"Camiseta Speedo UV Protection ML Feminino Rosa - GG";"1.0000"
"4993";"SPDO182";"Sunga Speedo Solid Juvenil 12cm Preto";"0.0000"
"4994";"SPDO18210";"Sunga Speedo Solid Juvenil 12cm Preto - 10";"2.0000"
"4995";"SPDO18212";"Sunga Speedo Solid Juvenil 12cm Preto - 12";"2.0000"
"4996";"SPDO18214";"Sunga Speedo Solid Juvenil 12cm Preto - 14";"2.0000"
"4997";"SPDO18216";"Sunga Speedo Solid Juvenil 12cm Preto - 16";"2.0000"
"4998";"LJT150";"Mochila Sport Recife Adidas Vermelho";"3.0000"
"4999";"SPDO183";"Bermuda Speedo Basic Colors Laranja";"0.0000"
"5000";"SPDO183M";"Bermuda Speedo Basic Colors Laranja - M";"1.0000"
"5001";"SPDO183G";"Bermuda Speedo Basic Colors Laranja - G";"2.0000"
"5002";"SPDO183GG";"Bermuda Speedo Basic Colors Laranja - GG";"1.0000"
"5003";"SPDO184";"Bermuda Speedo Basic Colors Cinza";"0.0000"
"5004";"SPDO184P";"Bermuda Speedo Basic Colors Cinza - P";"1.0000"
"5005";"SPDO184M";"Bermuda Speedo Basic Colors Cinza - M";"2.0000"
"5006";"SPDO184G";"Bermuda Speedo Basic Colors Cinza - G";"2.0000"
"5007";"SPDO184GG";"Bermuda Speedo Basic Colors Cinza - GG";"1.0000"
"5008";"NEW030P";"Bermuda New Balance Versa - Preta - Masculina - P";"3.0000"
"5009";"NEW030M";"Bermuda New Balance Versa - Preta - Masculina - M";"5.0000"
"5010";"NEW030G";"Bermuda New Balance Versa - Preta - Masculina - G";"5.0000"
"5011";"NEW030GG";"Bermuda New Balance Versa - Preta - Masculina - GG";"3.0000"
"5012";"ASI099";"Tênis Asics Gel Dedicate 5A Masculino - Branco";"0.0000"
"5013";"ASI09939";"Tênis Asics Gel Dedicate 5A Masculino - Branco - 39";"1.0000"
"5014";"ASI09940";"Tênis Asics Gel Dedicate 5A Masculino - Branco - 40";"2.0000"
"5015";"ASI09941";"Tênis Asics Gel Dedicate 5A Masculino - Branco - 41";"3.0000"
"5016";"ASI09942";"Tênis Asics Gel Dedicate 5A Masculino - Branco - 42";"3.0000"
"5017";"ASI09943";"Tênis Asics Gel Dedicate 5A Masculino - Branco - 43";"2.0000"
"5018";"ASI09944";"Tênis Asics Gel Dedicate 5A Masculino - Branco - 44";"1.0000"
"5019";"ASI100";"Tênis Asics Gel Artic 2 Masculino - Cinza e Verde";"0.0000"
"5020";"SPDO185";"Camiseta Speedo Interlock Canoa Vermelho";"0.0000"
"5021";"SPDO185P";"Camiseta Speedo Interlock Canoa Vermelho - P";"2.0000"
"5022";"SPDO185M";"Camiseta Speedo Interlock Canoa Vermelho - M";"2.0000"
"5023";"SPDO185G";"Camiseta Speedo Interlock Canoa Vermelho - G";"2.0000"
"5024";"SPDO185GG";"Camiseta Speedo Interlock Canoa Vermelho - GG";"1.0000"
"5025";"ASI10038";"Tênis Asics Gel Artic 2 Masculino - Cinza e Verde - 38";"1.0000"
"5026";"ASI10039";"Tênis Asics Gel Artic 2 Masculino - Cinza e Verde - 39";"2.0000"
"5027";"ASI10040";"Tênis Asics Gel Artic 2 Masculino - Cinza e Verde - 40";"3.0000"
"5028";"ASI10041";"Tênis Asics Gel Artic 2 Masculino - Cinza e Verde - 41";"3.0000"
"5029";"ASI10042";"Tênis Asics Gel Artic 2 Masculino - Cinza e Verde - 42";"2.0000"
"5030";"ASI10043";"Tênis Asics Gel Artic 2 Masculino - Cinza e Verde - 43";"1.0000"
"5031";"SPDO186";"Bermuda Speedo Basic Colors Azul";"0.0000"
"5032";"SPDO186P";"Bermuda Speedo Basic Colors Azul - P";"1.0000"
"5033";"SPDO186M";"Bermuda Speedo Basic Colors Azul - M";"2.0000"
"5034";"SPDO186G";"Bermuda Speedo Basic Colors Azul - G";"2.0000"
"5035";"SPDO186GG";"Bermuda Speedo Basic Colors Azul - GG";"1.0000"
"5036";"ASI101";"Tênis Asics Karrack Feminino - Vermelho";"0.0000"
"5037";"SPDO187";"Camiseta Speedo Interlock Canoa Rosa";"0.0000"
"5038";"SPDO187P";"Camiseta Speedo Interlock Canoa Rosa - P";"2.0000"
"5039";"SPDO187M";"Camiseta Speedo Interlock Canoa Rosa - M";"2.0000"
"5040";"SPDO187G";"Camiseta Speedo Interlock Canoa Rosa - G";"2.0000"
"5041";"SPDO187GG";"Camiseta Speedo Interlock Canoa Rosa - GG";"1.0000"
"5042";"ASI10135";"Tênis Asics Karrack Feminino - Vermelho - 35";"6.0000"
"5043";"ASI10136";"Tênis Asics Karrack Feminino - Vermelho - 36";"12.0000"
"5044";"ASI10137";"Tênis Asics Karrack Feminino - Vermelho - 37";"12.0000"
"5045";"ASI10138";"Tênis Asics Karrack Feminino - Vermelho - 38";"6.0000"
